node,degree,clustering,pagerank,triangles,avg_neighbor_degree,std_neighbor_degree,label
712,13,0.5,0.0002293543939087,39,24.23076923076923,42.150196360805225,0
713,71,0.3235412474849095,0.0007493481050218,804,33.33802816901409,24.092511642388864,0
714,14,0.6153846153846154,0.0002507331899672,56,23.428571428571427,40.76187694703101,0
715,10,0.9333333333333332,0.0001251899381135,42,59.0,39.62827273551044,0
716,12,0.5909090909090909,0.0001537992332718,39,39.75,41.06321346412139,0
717,4,1.0,0.0001188662968177,6,46.25,71.45759231880123,0
718,30,0.5011494252873563,0.0003143463650612,218,40.8,30.271438684013685,0
719,64,0.3998015873015873,0.0006364112720868,806,37.5,23.45607597190971,0
720,18,0.4967320261437908,0.0002261313992444,76,37.44444444444444,37.29048466986693,0
721,5,0.8,9.0658857594254e-05,8,65.6,56.15193674309017,0
722,14,0.7142857142857143,0.0001683582513472,65,51.142857142857146,37.756469914547935,0
723,12,0.7272727272727273,0.0001483252414651,48,51.333333333333336,40.16908706400427,0
724,47,0.484736355226642,0.0004750270711316,524,39.46808510638298,26.13699673759099,0
725,8,0.8928571428571429,0.000155419845729,25,33.375,51.69124079570928,0
726,36,0.6190476190476191,0.0003590241787371,390,44.05555555555556,28.082165598318056,0
727,26,0.5415384615384615,0.0002883139744806,176,41.69230769230769,31.83704812221282,0
728,38,0.4537695590327169,0.0003922922410538,319,36.44736842105263,28.236498747115316,0
729,13,0.7307692307692307,0.0002386627242046,57,29.692307692307693,43.70246360840299,0
730,15,0.6190476190476191,0.0001804176582358,65,38.53333333333333,36.64217363761174,0
731,26,0.803076923076923,0.0002649063500639,261,50.57692307692308,28.69759180049659,0
732,14,0.6043956043956044,0.0002584836711004,55,22.357142857142858,41.14887108824171,0
733,8,0.5357142857142857,0.0001342103410712,15,42.125,51.17479237867018,0
734,23,0.4308300395256917,0.0002670651666749,109,38.65217391304348,33.382641539334,0
735,5,0.8,9.072157394557108e-05,8,59.6,55.8984794068676,0
736,14,0.4175824175824176,0.0002339907915109,38,28.857142857142858,42.97650046056257,0
737,16,0.7083333333333334,0.0001808157922384,85,53.9375,35.88082487555157,0
738,25,0.61,0.0002697795026196,183,41.08,32.21418321174697,0
739,29,0.4901477832512315,0.0003224455057004,199,39.172413793103445,30.591940527009484,0
740,8,0.4285714285714285,0.0001319862404492,12,41.375,49.9573255389037,0
741,17,0.5955882352941176,0.0001956739888488,81,46.41176470588236,36.3933717680915,0
742,12,0.4393939393939394,0.0001902848342079,29,34.5,44.828376429816565,0
743,3,1.0,7.8256492880369e-05,3,66.0,73.5436378394941,0
744,2,1.0,5.863381367955621e-05,1,95.5,74.5,0
745,57,0.4104010025062656,0.0005782875690103,655,36.89473684210526,25.538195824751984,0
746,9,0.6944444444444444,0.0001634726124692,25,35.55555555555556,51.11449264176152,0
747,57,0.3452380952380952,0.0005902483454317,551,34.89473684210526,24.873493402687828,0
748,19,0.5321637426900585,0.0002182194641223,91,41.68421052631579,35.044411870141296,0
749,2,1.0,7.387506180633572e-05,1,87.0,83.0,0
750,2,1.0,5.829903214683223e-05,1,98.5,71.5,0
751,12,0.7424242424242424,0.0001448919322764,49,56.16666666666666,38.20958285852152,0
752,38,0.6586059743954481,0.0003724658279469,463,45.81578947368421,25.864887053135725,0
753,13,0.6153846153846154,0.0001977083805604,48,43.53846153846154,41.52221904662867,0
754,30,0.5977011494252874,0.0003079365075515,260,43.333333333333336,29.256718126877377,0
755,19,0.6023391812865497,0.0002176445205384,103,38.68421052631579,35.3643481364152,0
756,10,0.6888888888888889,0.0001292974292406,31,53.1,42.63437580169317,0
757,4,0.5,0.0001206895229882,3,50.75,69.7258022542588,0
758,20,0.6157894736842106,0.0002255508126947,117,38.8,34.17396669981406,0
759,10,0.6222222222222222,0.0001304799682631,28,57.6,42.083726070774674,0
760,30,0.7126436781609196,0.0003022324839632,310,49.13333333333333,27.44780906051013,0
761,8,0.75,0.0001114841023256,21,57.875,45.75597638560453,0
762,13,0.8717948717948718,0.0001541890168637,68,56.23076923076923,37.3551640877626,0
763,14,0.6043956043956044,0.000178202002843,55,38.42857142857143,39.89578260152011,0
764,28,0.582010582010582,0.0002949585788674,220,40.85714285714285,31.24638754630489,0
765,14,0.7362637362637363,0.0001688137968988,67,43.642857142857146,37.70109347193516,0
766,35,0.5899159663865546,0.0003550284354461,351,43.25714285714286,27.394830437399637,0
767,8,0.7142857142857143,0.0001549312755591,20,32.25,52.12904660551544,0
768,14,0.4065934065934066,0.0002320514233032,37,26.785714285714285,41.99860298939984,0
769,15,0.6,0.0002234630755719,63,41.06666666666667,41.58760499101733,0
770,27,0.3504273504273504,0.0003202036246991,123,33.370370370370374,33.095986271302344,0
771,15,0.4380952380952381,0.0002563778693189,46,25.4,40.06461447878081,0
772,18,0.6797385620915033,0.0002107200167178,104,55.27777777777778,33.56553383648762,0
773,36,0.580952380952381,0.0003589534102228,366,43.388888888888886,27.43808968263095,0
774,37,0.481981981981982,0.0003938034580366,321,42.62162162162162,27.80273304799208,0
775,2,1.0,7.387506180633572e-05,1,87.0,83.0,0
776,9,0.6666666666666666,0.0002401616491394,24,31.666666666666668,52.5251262624745,0
777,18,0.5490196078431373,0.000206935264565,84,43.44444444444444,34.65740617053065,0
778,16,0.6583333333333333,0.0001842393411751,79,47.4375,37.71102085266322,0
779,18,0.6666666666666666,0.0002023309012489,102,40.388888888888886,35.448145052376454,0
780,34,0.5757575757575758,0.0003416743602195,323,42.97058823529412,27.89738053707641,0
781,52,0.4411764705882353,0.0005096793625708,585,38.51923076923077,24.78638769149106,0
782,13,0.3846153846153846,0.0002222965346684,30,29.07692307692308,44.13521450908916,0
783,18,0.6405228758169934,0.0002051164738633,98,38.0,33.972210865810766,0
784,40,0.5128205128205128,0.0004156685145149,400,37.825,28.107728029849728,0
785,3,1.0,7.294934614144492e-05,3,66.33333333333333,73.631213188128,0
786,9,0.5555555555555556,0.0001508361686794,20,35.888888888888886,48.95677105466378,0
787,29,0.5172413793103449,0.0003122516260141,210,36.55172413793103,30.71177041225293,0
788,4,0.6666666666666666,9.374982938036248e-05,4,53.25,67.40688021263111,0
789,13,0.5641025641025641,0.0002303091174286,44,25.307692307692307,41.84106303875438,0
790,4,0.8333333333333334,8.614121464413907e-05,5,62.25,65.17044959182037,0
791,7,0.8571428571428571,0.0001395758493779,18,36.0,54.77747190744959,0
792,23,0.6403162055335968,0.0002518496171674,162,42.30434782608695,32.76190096757897,0
793,20,0.5894736842105263,0.000233474782736,112,33.05,33.75866555419512,0
794,14,0.7912087912087912,0.0001663470873509,72,48.57142857142857,37.94679411588638,0
795,18,0.5424836601307189,0.0002152151565072,83,36.66666666666666,35.94903800289144,0
796,7,0.6666666666666666,0.0001355552069829,14,37.85714285714285,54.566940727955085,0
797,26,0.5046153846153846,0.0002861477891313,164,33.96153846153846,31.009279962407746,0
798,7,0.4761904761904761,0.0001621984454795,10,45.57142857142857,56.28462653046096,0
799,12,0.4545454545454545,0.0001599950232318,30,41.333333333333336,44.04227766842017,0
800,37,0.5345345345345346,0.000399770722481,356,43.648648648648646,28.731013675512703,0
801,1,0.0,4.824296234898489e-05,0,170.0,0.0,0
802,5,1.0,0.0001081765723865,10,46.0,62.00322572253802,0
803,20,0.3368421052631579,0.0002491135902866,64,35.65,35.689319130518584,0
804,16,0.5083333333333333,0.0002702464954401,61,30.25,40.23912896671597,0
805,66,0.3743589743589743,0.0006551597865718,803,36.0,23.759527594528294,0
806,15,0.4952380952380952,0.000270895083123,52,21.866666666666667,39.78922243801985,0
807,20,0.7210526315789474,0.0002233949683359,137,44.15,34.358805276086066,0
808,9,0.8611111111111112,0.000124609711905,31,43.22222222222222,47.34454744571444,0
809,18,0.7320261437908496,0.00020648710604,112,39.72222222222222,35.1169562645163,0
810,32,0.6532258064516129,0.000330934491083,324,47.25,27.992186409782285,0
811,9,0.8333333333333334,0.0001478994898351,30,45.44444444444444,47.56308351631807,0
812,8,0.7857142857142857,0.0001105714772271,22,58.125,46.95060569364361,0
813,10,0.5333333333333333,0.0001494974376853,24,43.0,46.76323342113973,0
814,26,0.6276923076923077,0.0002746124735796,204,44.5,31.48778762045325,0
815,39,0.5425101214574899,0.0003899080154422,402,42.48717948717949,26.91855883945917,0
816,9,0.6666666666666666,0.0001609621512901,24,36.22222222222222,50.77133438330854,0
817,24,0.5579710144927537,0.0002643575731007,154,42.958333333333336,32.89310865853549,0
818,16,0.4416666666666666,0.0002636087766517,53,31.3125,41.19878449359884,0
819,37,0.5165165165165165,0.0003937051730409,344,42.62162162162162,28.51206605779134,0
820,38,0.4381223328591749,0.0003870980195275,308,39.63157894736842,27.752118034515167,0
821,9,0.75,0.0001194242046219,27,50.11111111111112,44.12971899712746,0
822,15,0.419047619047619,0.0002607052913161,44,23.4,39.72203418758913,0
823,56,0.4532467532467532,0.000556250777079,698,39.75,24.10857138624589,0
824,58,0.4271022383545069,0.0005647556972768,706,37.689655172413794,23.888539234906048,0
825,6,0.6,0.0001418873604332,9,49.833333333333336,58.24493301757864,0
826,11,0.6363636363636364,0.0001385310450749,35,51.63636363636363,42.07411799382939,0
827,45,0.4777777777777778,0.0004461848131914,473,40.02222222222223,26.321506955245965,0
828,79,0.3268419344368711,0.0007886905420662,1007,33.835443037974684,22.26902848951899,0
829,34,0.5098039215686274,0.0003734261340169,286,40.05882352941177,30.12126586714852,0
830,55,0.4356902356902357,0.0005476944086734,647,39.018181818181816,24.80065315055664,0
831,15,0.6095238095238096,0.0001780248073763,64,49.86666666666667,37.48220318438546,0
832,4,0.8333333333333334,8.776833863351154e-05,5,53.0,67.83067152844649,0
833,15,0.3619047619047619,0.0002711297725554,38,24.53333333333333,41.92034775089009,0
834,43,0.6090808416389811,0.0004164047848646,550,43.27906976744186,25.266326134679133,0
835,20,0.6368421052631579,0.0002221514594869,121,42.05,34.93204116566909,0
836,12,0.5454545454545454,0.0001518163031597,36,41.583333333333336,42.244246814079766,0
837,13,0.5897435897435898,0.0001603701656073,46,45.92307692307692,41.86877216781305,0
838,22,0.7489177489177489,0.000237357898152,173,44.63636363636363,31.935368615299268,0
839,15,0.5714285714285714,0.0002637946616574,60,22.6,39.50999873449757,0
840,27,0.6182336182336182,0.0002931746469356,217,46.629629629629626,30.30725148302661,0
841,2,1.0,6.224695657017691e-05,1,89.0,81.0,0
842,37,0.5690690690690691,0.0003745669912788,379,41.0,28.49845894363697,0
843,13,0.717948717948718,0.0001561083832007,56,48.61538461538461,39.59319767049825,0
844,14,0.8351648351648352,0.0001631081697476,76,56.5,37.24388732204444,0
845,23,0.5612648221343873,0.0002458883667128,142,46.73913043478261,31.74657446951095,0
846,6,0.6,0.0001050457157247,9,59.333333333333336,55.162386540911086,0
847,27,0.7008547008547008,0.0002791550159479,246,46.7037037037037,30.41784906659468,0
848,21,0.4904761904761904,0.0002572725184895,103,43.66666666666666,36.210145031118046,0
849,30,0.4482758620689655,0.0003222844582408,195,38.9,30.5497954166636,0
850,10,0.3555555555555555,0.0001601757264666,16,37.6,47.180928350340885,0
851,4,1.0,7.482978352489187e-05,6,89.25,49.21572411333597,0
852,4,1.0,0.0001188662968177,6,46.25,71.45759231880123,0
853,44,0.5602536997885835,0.0004339065084877,530,41.11363636363637,26.088325418479734,0
854,3,1.0,6.644634946949033e-05,3,78.66666666666667,64.83483288754245,0
855,4,1.0,0.0001188662968177,6,46.25,71.45759231880123,0
856,39,0.3171390013495276,0.0005306093802557,235,29.94871794871795,29.713977301503963,0
890,7,0.8095238095238095,0.0001272757578273,17,27.571428571428573,21.947060609287867,0
857,12,0.4242424242424242,0.0002052864606261,28,72.25,144.7861209969151,0
858,5,1.0,0.0001570984102327,10,19.0,24.50306103326684,0
859,2,1.0,7.8540582147677e-05,1,38.5,29.5,0
860,2,0.0,6.056242375613192e-05,0,430.0,362.0,1
861,10,0.8888888888888888,0.0001915704903985,40,20.3,17.916751937781584,0
862,24,0.4492753623188406,0.0002962245631139,124,57.833333333333336,104.21119048462224,0
863,11,0.8909090909090909,0.0002136762736949,49,18.63636363636364,17.706047899839337,0
864,5,0.8,0.0001359591457858,8,24.2,25.631230949761267,0
865,4,1.0,0.000100159497245,6,27.0,24.71841418861655,0
866,5,0.7,0.0001618926532595,7,18.2,24.919069003476032,0
867,8,0.8214285714285714,0.0002275421732658,23,14.5,20.27929979067325,0
868,4,1.0,0.000100159497245,6,27.0,24.71841418861655,0
869,7,0.9047619047619048,0.0001262570605371,19,29.142857142857142,19.8740934846532,0
870,7,0.7142857142857143,0.0002134771089484,15,14.714285714285714,21.776227442618545,0
871,7,0.6666666666666666,0.0002008138766016,14,15.857142857142858,21.39044226770833,0
872,7,0.9523809523809524,0.0002004195594008,20,16.142857142857142,21.202618244173603,0
873,6,1.0,0.0001749556755265,15,18.0,22.37558192911788,0
874,7,0.9523809523809524,0.0002004195594008,20,16.142857142857142,21.202618244173603,0
875,1,0.0,5.370337804663058e-05,0,68.0,0.0,0
876,11,0.8909090909090909,0.0002136762736949,49,18.63636363636364,17.706047899839337,0
877,4,1.0,0.0001258269968554,6,23.5,25.695330315059195,0
878,10,0.9333333333333332,0.0001961171953709,42,19.8,18.18130908378162,0
879,6,0.7333333333333333,0.0001871822578469,11,16.333333333333332,23.134870265947512,0
880,8,0.8214285714285714,0.0001161920522912,23,53.25,17.816775802596833,0
881,7,0.7619047619047619,0.0002125433502066,16,14.857142857142858,21.708645884127566,0
882,8,0.9642857142857144,0.0001628210807911,27,22.375,19.493187912704272,0
883,1,0.0,5.370337804663058e-05,0,68.0,0.0,0
884,4,0.8333333333333334,0.0001216183878759,5,20.75,27.288962970402523,0
885,9,0.6666666666666666,0.0002606820932913,24,13.0,19.544820285692065,0
886,8,0.9642857142857144,0.0001674937598843,27,18.75,18.746666370317683,0
887,6,1.0,0.0001749556755265,15,18.0,22.37558192911788,0
888,9,1.0,0.0001780663813813,36,21.22222222222222,18.64151745002285,0
889,13,0.7051282051282052,0.0002472029895392,55,17.076923076923077,16.721527067095916,0
891,1,0.0,5.370337804663058e-05,0,68.0,0.0,0
892,1,0.0,5.370337804663058e-05,0,68.0,0.0,0
893,4,0.8333333333333334,0.0001145204057604,5,29.0,26.56124997058685,0
894,4,0.8333333333333334,0.0001344429796822,5,21.5,26.85609800399157,0
895,6,0.8,0.0001853236774054,12,16.5,23.04886114323222,0
3456,51,0.472156862745098,0.0004688415662977,602,52.70588235294117,72.81168138279791,0
3495,56,0.3889610389610389,0.0005510425149746,599,47.285714285714285,70.95967524026644,0
3586,44,0.4788583509513742,0.0004376906246528,453,52.59090909090909,79.1136461570598,0
3621,11,0.4727272727272727,0.0001618261877493,26,77.63636363636364,149.613607018074,0
3626,8,0.4642857142857143,0.000155581703444,13,77.125,177.61857834978863,0
3797,43,0.4983388704318937,0.0004157343625127,450,53.93023255813954,78.97759333369893,0
3501,50,0.5289795918367347,0.0004578572974724,648,54.12,73.35002113155797,0
3517,17,0.7132352941176471,0.0001880100403895,97,75.76470588235294,119.98065011235803,0
3550,19,0.4502923976608187,0.0002189383239944,77,62.8421052631579,115.66933959301252,0
3577,52,0.5,0.0004747224390734,663,52.69230769230769,72.26940475682173,0
3592,13,0.3333333333333333,0.0002098390237019,26,63.84615384615385,140.93088658239333,0
3609,27,0.7094017094017094,0.0002647506295422,249,65.33333333333333,96.56623134945796,0
3633,65,0.4024038461538461,0.0005954971298687,837,47.47692307692308,65.68318077473404,0
3677,50,0.4,0.0005047612263974,490,48.02,74.38991598328364,0
3684,67,0.3478064224332881,0.000628922151602,769,44.73134328358209,65.04523846869438,0
3721,30,0.5678160919540229,0.000302842111512,247,63.833333333333336,92.66249990632076,0
3779,19,0.3040935672514619,0.0002458710544821,52,54.10526315789474,118.40158904376514,0
3872,14,0.4395604395604395,0.0001938685052585,40,67.0,134.77229473660907,0
3948,59,0.4091174751607247,0.00055336858761,700,47.932203389830505,68.59457516890603,0
2678,9,0.8055555555555556,0.0001139927621126,29,112.44444444444444,240.9085170355065,0
2760,11,0.4909090909090909,0.0001349564581931,27,95.1818181818182,221.03303668407835,0
2822,14,0.5934065934065934,0.0001556948607214,54,78.57142857142857,198.2223550481033,0
2883,15,0.3523809523809524,0.0001398849115054,37,94.46666666666668,188.3910354083289,0
2941,11,0.5454545454545454,0.0001235960333406,30,103.54545454545456,218.74533289000027,0
2968,13,0.3333333333333333,0.0001369164444551,26,91.6153846153846,202.80287452883837,0
3005,43,0.2746400885935769,0.0003053059786959,248,70.6046511627907,114.72072044446423,0
3057,17,0.3529411764705882,0.0001826813120843,48,70.05882352941177,181.4112878608214,0
3136,62,0.2342675832892649,0.0004571006828829,443,53.79032258064516,96.77111957483446,0
3164,10,0.6222222222222222,0.0001198561138607,28,104.6,229.75430355055377,0
3222,15,0.5333333333333333,0.0001644391219109,56,74.93333333333334,192.0234244970013,0
3245,14,0.4945054945054945,0.0001459195838937,45,86.71428571428571,196.2383494526958,0
3248,31,0.2387096774193548,0.0002763960332681,111,53.935483870967744,135.92002759779453,0
3263,58,0.176043557168784,0.0004768929860777,291,46.689655172413794,100.95273849790269,0
3278,19,0.4619883040935672,0.0001866508856252,79,71.36842105263158,170.96789804131308,0
3328,18,0.1830065359477124,0.000162311329483,28,74.38888888888889,175.08986228946327,0
3361,14,0.4285714285714285,0.000151400569117,39,81.42857142857143,197.43125902656936,0
3440,26,0.5230769230769231,0.0002703275132649,170,63.69230769230769,99.32339147791195,0
3525,36,0.4269841269841269,0.000362785407448,269,50.19444444444444,85.85188131131058,0
3540,34,0.4777183600713012,0.0003299496619691,268,53.6764705882353,88.21321782651371,0
3556,13,0.4743589743589743,0.0001701432609332,37,78.76923076923077,136.80202081624483,0
3561,14,0.3186813186813186,0.000202030139436,29,66.35714285714286,134.60874899545885,0
3651,32,0.5766129032258065,0.0003103974376858,286,62.28125,89.47947892359174,0
3674,38,0.5092460881934566,0.000390115761472,358,56.18421052631579,84.11297392359558,0
3692,38,0.65149359886202,0.0003555148048198,458,58.60526315789474,82.75058895439457,0
3741,18,0.6928104575163399,0.0001884273247362,106,78.5,115.90669139920746,0
3750,29,0.5147783251231527,0.0002976845074523,209,62.172413793103445,94.67551442746236,0
3756,61,0.3737704918032787,0.0005878095982168,684,46.60655737704918,68.21092616878974,0
3830,108,0.1806853582554517,0.0011844348977671,1044,34.416666666666664,53.1646856126912,1
3851,59,0.445353594389246,0.0005323195022033,762,50.83050847457627,68.21877880098256,0
3877,55,0.3757575757575757,0.0004956352502773,558,48.61818181818182,69.99285441687236,0
3886,29,0.5517241379310345,0.0002879151778568,224,58.03448275862069,94.41342787264688,0
3943,25,0.7533333333333333,0.000239159518553,226,77.28,97.74477786562308,0
3962,39,0.5519568151147098,0.0003671450598542,409,60.97435897435897,81.5042824671595,0
2677,15,0.2571428571428571,0.0001687517287885,27,79.13333333333334,191.57865805517648,0
2826,10,0.3111111111111111,0.0001192397071028,14,101.6,230.5277423652086,0
2724,70,0.282815734989648,0.0005271676016145,683,46.47142857142857,92.27578562247464,0
2752,7,0.4285714285714285,8.7093205990019e-05,9,142.0,265.8920296446876,0
2775,27,0.5270655270655271,0.0002125776519295,185,71.48148148148148,143.28846077196098,0
2869,70,0.484472049689441,0.0004016283691098,1170,78.08571428571429,90.12511032006609,0
2892,29,0.4507389162561576,0.0002211759230526,183,71.58620689655173,137.70496128126405,0
2962,19,0.3684210526315789,0.0002086639414964,63,64.63157894736842,172.36809160273862,0
3001,35,0.3563025210084034,0.000289903974351,212,55.6,128.27653164717452,0
3019,70,0.2786749482401656,0.0005000703150666,673,50.1,91.96756415792942,0
3100,34,0.3618538324420677,0.0002434541350204,203,78.44117647058823,126.96692278293924,0
3162,57,0.3508771929824561,0.0004226226006462,560,52.01754385964912,101.47482467632146,0
3168,48,0.4184397163120567,0.0003635717502208,472,58.375,109.66760859524568,0
3233,63,0.31131592421915,0.0004649527996579,608,49.65079365079365,96.69394668109756,0
3295,46,0.4154589371980676,0.00035453510948,430,54.95652173913044,112.00154434528032,0
3304,35,0.453781512605042,0.000196816139327,270,85.34285714285714,124.24628602834264,0
3331,36,0.2,0.0002804405752019,126,56.80555555555556,125.95718396089212,0
3366,62,0.3157059756742464,0.0004443521620176,597,54.24193548387097,97.54762037802456,0
3404,18,0.4183006535947712,0.0001526986536977,64,83.38888888888889,173.36254205466162,0
3406,70,0.3834368530020703,0.0004129976955752,926,74.31428571428572,91.01970632107924,0
3412,45,0.4626262626262626,0.0003377593012881,458,55.86666666666667,113.08258535738874,0
2813,27,0.1994301994301994,0.0002445245033764,70,59.14814814814815,145.3714791182063,0
2971,4,0.6666666666666666,6.82316855886028e-05,4,214.5,333.44902159100724,0
3034,43,0.2414174972314507,0.0002986049671911,218,70.90697674418605,115.06010844761188,0
3178,25,0.2833333333333333,0.0002161230477702,85,57.8,150.38696752046036,0
3410,16,0.7416666666666667,0.0001465298841029,89,82.6875,184.2361659494411,0
3420,23,0.541501976284585,0.0001963807244484,137,66.52173913043478,155.69559753771975,0
2976,41,0.4097560975609756,0.0002590986373968,336,77.1219512195122,115.8087563819305,0
3011,42,0.3333333333333333,0.000306800509908,287,59.76190476190476,116.53178792231704,0
3179,68,0.4363476733977173,0.0003910342215479,994,74.13235294117646,91.50344005294276,0
3289,19,0.3099415204678362,0.0001579572671748,53,85.63157894736842,167.84209701110706,0
1920,123,0.6418765827002533,0.0003666522161631,4816,120.86178861788618,71.09850320348845,0
1941,223,0.3705813436755141,0.0005334723030162,9173,141.64125560538116,64.96778437422046,1
1948,108,0.7114918656974731,0.0003266644732607,4111,126.6851851851852,73.73973853886737,0
1959,120,0.5438375350140056,0.0003690319346958,3883,116.09166666666668,76.04822985375063,0
2028,106,0.6975741239892184,0.0003266475974476,3882,124.16981132075472,76.29763859177677,0
2047,205,0.3063605930176948,0.0008410291545974,6406,88.28780487804877,70.78900353876094,1
2053,115,0.6006102212051869,0.0003498643778772,3937,119.49565217391304,75.14303738905507,0
2065,26,0.6123076923076923,0.0001036431055445,199,154.1153846153846,133.57145219034152,0
2087,156,0.5621174524400331,0.000476079553484,6796,113.6025641025641,67.99638748767538,0
2125,121,0.6260330578512396,0.0003704675112274,4545,121.24793388429752,72.0211494410187,0
2132,94,0.5616563715396934,0.000304641306388,2455,108.20212765957449,79.12803787818694,0
2134,85,0.6988795518207283,0.0002698243249529,2495,127.55294117647058,82.04869513711003,0
2148,90,0.7176029962546816,0.0002823682867653,2874,127.62222222222222,81.93216405156669,0
2149,128,0.6122047244094488,0.000395972625354,4976,118.6484375,70.56940177094172,0
2169,109,0.6591913013931363,0.0003362444739978,3880,122.62385321100918,72.16746439541059,0
2191,88,0.7567920585161965,0.0002714493693088,2897,132.1931818181818,80.65694158743977,0
2194,109,0.655113829425756,0.0003331792265448,3856,123.05504587155964,74.65527318273453,0
2196,110,0.7095913261050876,0.0003328395897131,4254,127.0909090909091,72.70132491659349,0
2198,55,0.7185185185185186,0.0001901113680332,1067,131.38181818181818,92.08168131098525,0
2239,44,0.6035940803382663,0.0001600021535133,571,135.22727272727272,108.95346455260854,0
2266,234,0.5933017864348337,0.0004547583504373,16174,150.31623931623932,64.01991538064104,1
2282,154,0.5317884729649436,0.000474378812414,6265,111.012987012987,68.03961670767336,0
2285,55,0.6841750841750842,0.0001862465739948,1016,130.29090909090908,94.74764045558511,0
2293,54,0.8190076869322153,0.0001784645311568,1172,145.2962962962963,96.60738213293472,0
2315,73,0.7941400304414004,0.0002324715180331,2087,132.58904109589042,86.62860984851356,0
2328,166,0.4825848849945235,0.0005092577599624,6609,108.8433734939759,67.46645430204123,1
2332,103,0.6632400533028745,0.0003169496150247,3484,122.31067961165049,77.48999673947444,0
2333,160,0.4890723270440251,0.0004868477777117,6221,108.3625,69.03065329076642,1
2338,109,0.6751613999320422,0.0003274387548009,3974,124.26605504587155,74.10290912857654,0
2347,291,0.3996445076430857,0.0006288535706462,16863,145.62199312714776,56.73772841399899,1
2351,110,0.678231859883236,0.0003326956400474,4066,125.3,74.15837474927929,0
2368,79,0.6075949367088608,0.0002692831541343,1872,120.70886075949367,81.720138648484,0
2372,105,0.6600732600732601,0.0003259098935284,3604,122.44761904761904,76.35842560580811,0
2385,57,0.62468671679198,0.0002028788191499,997,124.01754385964912,100.53130632724373,0
2399,77,0.6114149008885851,0.0002684832686677,1789,118.55844155844156,85.82971566466799,0
2420,81,0.7759259259259259,0.0002498809853902,2514,136.1851851851852,82.72639883659798,0
2496,22,0.9090909090909092,9.602616578875355e-05,210,158.13636363636363,137.77230736866517,0
2501,76,0.4792982456140351,0.0002508303383594,1366,114.67105263157896,93.98381553811537,0
2509,134,0.5461788800359106,0.0004164805140554,4867,111.05223880597016,68.2934096997696,0
2512,105,0.5124542124542124,0.0003188515695697,2798,126.3904761904762,78.52175861481784,0
2516,88,0.6442006269592476,0.0002787503948934,2466,123.70454545454544,81.50643575968668,0
2530,29,0.5714285714285714,0.0001177091269729,232,148.41379310344828,134.2623569709897,0
2542,196,0.6961276818419676,0.0003699986694375,13303,161.50510204081633,60.57197586081756,1
2555,135,0.6121614151464898,0.0004078040405366,5537,119.61481481481482,69.07483705268217,0
2567,116,0.6353823088455772,0.000347316447388,4238,124.58620689655172,73.92494667420992,0
2592,125,0.5849032258064516,0.0003772601838637,4533,117.92,73.05938406529309,0
2597,105,0.6424908424908425,0.0003254029910257,3508,125.3047619047619,77.25370988897541,0
2608,99,0.5662749948464234,0.0003221987029322,2747,117.66666666666669,78.9816498314704,0
2642,127,0.4360704911886014,0.0004518814616215,3489,104.503937007874,77.7502435893339,0
2725,8,0.3571428571428571,0.000103618766095,10,124.625,253.09678855133663,0
2734,26,0.1569230769230769,0.0002599346548866,51,56.5,148.46658520716682,0
2764,25,0.3133333333333333,0.0002399662988656,94,60.0,150.75781903437047,0
2964,18,0.2156862745098039,0.0001680484146872,33,76.27777777777777,175.32661760128198,0
3020,37,0.1771771771771771,0.0003438325128074,118,52.62162162162162,125.22873156021804,0
3062,32,0.3729838709677419,0.0002537492855916,185,62.5625,132.70619274830395,0
3079,39,0.5384615384615384,0.0002450747846428,399,77.74358974358974,118.61761834561312,0
3165,7,0.6666666666666666,9.242399932002792e-05,14,139.71428571428572,266.74798930061,0
3205,15,0.219047619047619,0.0001518496882939,23,81.33333333333333,190.7915674819572,0
3258,47,0.4468085106382978,0.0002998418684873,483,76.38297872340425,109.33543024116577,0
3386,52,0.4313725490196078,0.0003108394902098,572,80.36538461538461,102.6309723917826,0
3409,16,0.3,0.000142319361422,36,93.375,182.73747392092292,0
2693,18,0.3202614379084967,0.0001931827636747,49,69.22222222222223,177.12034689428154,0
2979,18,0.2418300653594771,0.0001747597248675,37,78.5,175.51709318468102,0
3101,122,0.3838233301720634,0.000667495382199,2833,71.4672131147541,69.34295671754725,0
3265,48,0.7375886524822695,0.0002805743180121,832,86.52083333333333,105.94219917470195,0
3385,53,0.2656023222060958,0.0003838925906092,366,57.075471698113205,104.78978940908384,0
1913,19,0.7192982456140351,0.0001051035090902,123,108.57894736842104,160.7729080966048,0
1916,79,0.6806231742940604,0.0002611241431605,2097,119.0126582278481,81.74187431778438,0
1940,93,0.6979897148200094,0.0002876845759234,2986,124.86021505376344,75.94233683976898,0
1947,120,0.5686274509803921,0.0003724807891289,4060,112.05833333333334,72.73001395954462,0
1954,93,0.5046750818139317,0.0003302956258518,2159,111.97849462365592,80.08838914070625,0
1994,64,0.808531746031746,0.0002060830326978,1630,139.25,91.33044399322716,0
2002,85,0.6112044817927171,0.0002712071623704,2182,122.08235294117648,81.61606124585525,0
2010,84,0.8029259896729777,0.0002644685404476,2799,132.70238095238096,76.7957680756633,0
2026,96,0.5114035087719299,0.0002821669283468,2332,133.60416666666666,79.02998892386076,0
2052,106,0.72848158131177,0.0003246079874403,4054,129.7924528301887,72.57159340579014,0
